name,meaning,name_origin,meaning_origin,birth_flower,trivia,image_url
トリカブト（鳥兜）,"騎士道,栄光,人嫌い,復讐,敵意",花の形が、雅楽で被る鳳凰の頭を模した冠「鳥兜」に似ていることから。,騎士のヘルメットのような勇ましい花姿から「騎士道」「栄光」。しかし、その裏には最強の猛毒を隠し持っていることから、近づく者を破滅させる「復讐」「敵意」という恐ろしい意味も併せ持つ。,"1月11日,8月11日",キンポウゲ科トリカブト属。北半球に分布。世界三大有毒植物の一つ。トリカブト殺人事件などで有名になったが、花自体は非常に美しく、園芸品種も存在する。,https://upload.wikimedia.org/wikipedia/commons/9/91/Aconitum_napellus_Inflorescence.jpg
ドクダミ（蕺草）,"野生,白い追憶,自己犠牲",毒を抑える薬効がある「毒矯み（どくだみ）」が語源とされる。特有の臭気がある。,日陰の湿った場所でも群生する生命力から「野生」。真っ白な十字の花（総苞）が、暗い場所で浮き上がるように咲く姿が、過去の記憶を呼び覚ます「白い追憶」。薬草として自らを煎じて人々を救うことから「自己犠牲」。,5月15日,ドクダミ科ドクダミ属。東アジア原産。日本三大薬草の一つ。乾燥させると臭いが消え、「十薬（じゅうやく）」という生薬になり、お茶や化粧水として広く利用される。,https://upload.wikimedia.org/wikipedia/commons/5/5f/Houttuynia_cordata_flowers.jpg
ドラセナ,"幸福,永遠の愛,隠しきれない幸せ",「幸福の木（マッサンゲアナ）」として知られ、ハワイでは玄関に飾ると幸せを招くとされることから。,生命力が強く、どんな環境でも枯れずに育つことから「永遠の愛」。葉が生き生きと茂り、見る人に元気を与える姿から「隠しきれない幸せ」。新築祝いや結婚祝いの定番。,12月1日,キジカクシ科ドラセナ属。熱帯アフリカ原産。多くの種類があるが、どれも縁起の良い植物として扱われる。ドラセナ・コンシンネは「真実の木」とも呼ばれる。,https://upload.wikimedia.org/wikipedia/commons/5/52/Dracaena_fragrans_foliage.jpg
トリトマ,"恋の痛み,あなたを思うと胸が痛む",花穂の上部が赤、下部が黄色になり、まるで燃える松明（たいまつ）や、赤く焼けた火掻き棒のように見えることから。,心が燃え上がるような激しい恋心や、その熱さゆえの胸の痛みを、赤く焼けた花の姿に重ねて「恋の痛み」とされた。,"8月4日,9月15日",ツルボラン科シャグマユリ属。南アフリカ原産。和名は「赤熊百合（シャグマユリ）」。ユニークなグラデーションカラーが特徴で、エキゾチックな雰囲気を持つ。,https://upload.wikimedia.org/wikipedia/commons/f/f8/Kniphofia_uvaria_flower.jpg
トルコキキョウ,"優美,すがすがしい美しさ,希望,よい語らい",蕾がトルコ人のターバンのように巻いていることや、花色がトルコ石のようであることから。リンドウ科の植物。,フリルのような花びらが重なり合う豪華な八重咲きの品種は、ドレスをまとった貴婦人のように「優美」。原種に近い一重咲きの紫の花は、凛として涼しげで「すがすがしい美しさ」。,"7月12日,7月18日,8月18日",リンドウ科ユーストマ属。北米原産。結婚式のブーケや装花として非常に人気が高い。花言葉が良いものが多く、贈り物として最適。,https://upload.wikimedia.org/wikipedia/commons/2/23/Eustoma_grandiflorum_flower.jpg
ドロソフィルム,不誠実な愛,（※食虫植物としての性質から）,甘い蜜のような粘液で虫を誘惑し、捕らえて消化してしまう食虫植物の性質から、相手を騙して利用する「不誠実な愛」という花言葉がつけられたと考えられる。,該当なし,ドロソフィルム科ドロソフィルム属。イベリア半島原産。別名「モチリンゴ」。粘液がネバネバしており、一度捕まった虫は逃げられない。,https://upload.wikimedia.org/wikipedia/commons/7/77/Drosophyllum_lusitanicum_flower.jpg
トンボソウ（蜻蛉草）,陽気,花の形がトンボに似ていることから。,湿地で小さな花が群れて咲く様子が、トンボたちが楽しげに飛び回っているように見えることから「陽気」。,該当なし,ラン科トンボソウ属。日本全土に分布。目立たない花だが、よく見ると確かにトンボの形をしており、愛嬌がある。,https://upload.wikimedia.org/wikipedia/commons/9/91/Tulotis_ussuriensis_flower.jpg
トウワタ（唐綿）,"心変わり,私を行かせて",種についた綿毛が、唐（外国）から来た綿のようであることから。,実が熟すとはじけ、綿毛のついた種が風に乗ってふわふわと飛んでいってしまう様子が、一つの場所に留まらない「心変わり」や、自由を求める「私を行かせて」という心情を表す。,10月2日,キョウチクトウ科トウワタ属。熱帯アメリカ原産。花は赤と黄色で鮮やか。茎を折ると出る白い乳液には毒があるが、蝶の幼虫はこの毒を利用して身を守る。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Asclepias_curassavica_flower.jpg
トケイソウ（時計草）,"聖なる愛,信仰,宗教的熱情",花の形が時計の文字盤に見えることから「時計草」。英名は「パッションフラワー（受難の花）」。,十字架上のキリストの受難（パッション）を象徴する花として、宣教師たちによって広められた歴史から、深く強い「信仰」や「聖なる愛」を意味する。,6月27日,トケイソウ科トケイソウ属。中南米原産。非常にユニークな形の花。実がなる種類はパッションフルーツとして親しまれている。,https://upload.wikimedia.org/wikipedia/commons/3/3d/Passiflora_caerulea_flower_close-up.jpg
トリカブト（鳥兜）,"騎士道,栄光,人嫌い,復讐,敵意",花の形が舞楽の「鳥兜」や騎士の兜に似ていることから。,兜のような勇ましい姿から「騎士道」「栄光」。しかし、猛毒を持つことから、関わる者を破滅させる「復讐」や「敵意」という裏の意味も強く持つ。,"1月11日,8月11日",キンポウゲ科トリカブト属。北半球に分布。トリカブトの毒はアコニチンと呼ばれ、摂取すると呼吸困難を引き起こす。美しい花には棘ならぬ毒がある。,https://upload.wikimedia.org/wikipedia/commons/9/91/Aconitum_napellus_Inflorescence.jpg
ドクダミ（蕺草）,"野生,白い追憶,自己犠牲",毒を抑える「毒矯み」が転じたとされる。独特の臭気がある。,どこにでも生えるたくましさから「野生」。白い花が暗闇でぼんやりと浮かぶ姿から「白い追憶」。自らを薬として捧げることから「自己犠牲」。,5月15日,ドクダミ科ドクダミ属。東アジア原産。日本三大薬草の一つ。お茶や化粧水として利用される身近な薬草。,https://upload.wikimedia.org/wikipedia/commons/5/5f/Houttuynia_cordata_flowers.jpg
ドラセナ,"幸福,永遠の愛,隠しきれない幸せ",「幸福の木」として知られ、ハワイでは幸せを招くと言い伝えられていることから。,生命力が強く、いつまでも緑を保つことから「永遠の愛」。葉が生き生きと茂る様子から「隠しきれない幸せ」。,12月1日,キジカクシ科ドラセナ属。熱帯アフリカ原産。贈り物として非常に人気があり、花言葉もポジティブなものばかり。,https://upload.wikimedia.org/wikipedia/commons/5/52/Dracaena_fragrans_foliage.jpg
トリトマ,"恋の痛み,あなたを思うと胸が痛む",花の色が赤から黄色へのグラデーションになっており、燃える火掻き棒のように見えることから。,胸を焦がすような激しい恋の情熱と、それに伴う切なさや痛みを、赤く焼けた花の姿に重ねて表現した言葉。,"8月4日,9月15日",ツルボラン科シャグマユリ属。南アフリカ原産。別名「トーチリリー（たいまつ百合）」。燃え盛る炎のような花姿が印象的。,https://upload.wikimedia.org/wikipedia/commons/f/f8/Kniphofia_uvaria_flower.jpg
トルコキキョウ,"優美,すがすがしい美しさ,希望,よい語らい",蕾の形がトルコ人のターバンに似ていることから。実際はリンドウ科。,紫色の花が持つ凛とした美しさから「すがすがしい美しさ」。フリルのある優雅な花姿から「優美」。花言葉が良く、見た目も華やかなため、贈り物やブライダルに最適。,"7月12日,7月18日,8月18日",リンドウ科ユーストマ属。北米原産。日本で品種改良が進み、世界中で愛される花となった。一重咲き、八重咲き、フリンジ咲きなど多様な形がある。,https://upload.wikimedia.org/wikipedia/commons/2/23/Eustoma_grandiflorum_flower.jpg
ドロソフィルム,不誠実な愛,（※食虫植物としての性質から）,粘液で虫を誘い寄せ、捕らえて消化してしまう性質から、甘い言葉で近づき相手を破滅させる「不誠実な愛」を象徴する。,該当なし,ドロソフィルム科ドロソフィルム属。イベリア半島原産。美しい花を咲かせるが、葉は強力な粘着力を持つ食虫植物。,https://upload.wikimedia.org/wikipedia/commons/7/77/Drosophyllum_lusitanicum_flower.jpg
トンボソウ（蜻蛉草）,陽気,花の形がトンボに似ていることから。,湿地で群れて咲く小さな花が、トンボたちが集まって遊んでいるように見えることから、明るくのどかな「陽気」さを表す。,該当なし,ラン科トンボソウ属。日本全土に分布。自然の中で見つけると嬉しい、愛嬌のある形の野生ラン。,https://upload.wikimedia.org/wikipedia/commons/9/91/Tulotis_ussuriensis_flower.jpg
トウワタ（唐綿）,"心変わり,私を行かせて",種についた綿毛が唐から来た綿のようであることから。,実が熟すと綿毛のついた種が風に乗って飛んでいく様子が、一つの愛に留まらない「心変わり」や、束縛から逃れたい「私を行かせて」という気持ちを表す。,10月2日,キョウチクトウ科トウワタ属。熱帯アメリカ原産。花は鮮やかで美しいが、有毒植物。蝶の幼虫が身を守るためにこの毒を利用する共生関係が知られる。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Asclepias_curassavica_flower.jpg
