name,meaning,name_origin,meaning_origin,birth_flower,trivia,image_url
プルメリア,"気品,恵まれた人,日だまり,内気な乙女",フランスの植物学者シャルル・プリュミエの名前にちなむ。,ハワイのレイに使われる代表的な花で、芳醇な香りと肉厚で美しい花びらが、優雅で豊かな印象を与えることから「気品」「恵まれた人」。南国の太陽の下で咲く温かさから「日だまり」。,"1月27日,11月16日",キョウチクトウ科インドソケイ属。中南米原産。香りが強く、香水の原料になる。花は乾燥しても香りが残る。寒さには弱い。,https://upload.wikimedia.org/wikipedia/commons/5/52/Plumeria_rubra_flower.jpg
フロックス,"協調,合意,あなたの望みを受けます",ギリシャ語の「phlox（炎）」に由来。鮮やかな赤い花色の種類があることから。和名は「オイランソウ（花魁草）」。,小さな花が集まって房になり、一つの大きな塊となって咲く姿が、みんなで協力しているように見えることから「協調」「合意」。,8月4日,ハナシノブ科フロックス属。北米原産。シバザクラもフロックスの仲間。宿根フロックスは夏の庭を鮮やかに彩る。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Phlox_paniculata_flower.jpg
ベゴニア,"片思い,愛の告白,親切,幸福な日々",フランス領アンティル諸島の総督ミシェル・ベゴンにちなんで名付けられた。,葉の形が左右非対称で、少し歪んだハート形をしていることから、相手を思う気持ちが一方通行である「片思い」を連想させた。鮮やかな花を次々と咲かせる愛らしさから「愛の告白」「親切」。,"9月28日,10月18日,11月17日",シュウカイドウ科シュウカイドウ属。熱帯・亜熱帯原産。種類が非常に多く、花を楽しむもの（木立性、球根）や葉を楽しむもの（レックスベゴニア）がある。,https://upload.wikimedia.org/wikipedia/commons/5/5f/Begonia_semperflorens_cultorum_flower.jpg
ペチュニア,"あなたと一緒なら心が和らぐ,心の安らぎ",南米先住民の言葉でタバコを意味する「petun」が語源。タバコの花に似ていることから。,ラッパ型の花を次々と咲かせ、花壇を華やかに覆い尽くす姿が、見る人を包み込むような温かさを感じさせることから「心の安らぎ」。タバコ（ナス科）の仲間であり、リラックス効果を連想させたとも。,"5月18日,7月22日,9月25日",ナス科ペチュニア属。南米原産。日本の気候に合い、夏の花壇の女王と呼ばれるほどポピュラー。サントリーが開発した「サフィニア」がブームの火付け役。,https://upload.wikimedia.org/wikipedia/commons/c/c5/Petunia_x_atkinsiana_flower.jpg
ベニバナ（紅花）,"装い,包容力,特別な人",花から紅（口紅や染料）が採れることから。,古代エジプト時代から染料や化粧品として利用され、人々（特に女性）を美しく飾ってきたことから「装い」。トゲのある葉が花（紅）を守っているように見えることから「包容力」。,6月23日,キク科ベニバナ属。中近東原産。シルクロードを経て日本に伝わり、山形県（最上紅花）が名産地。『おもひでぽろぽろ』の舞台にもなった。油（サフラワー油）も採れる。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Carthamus_tinctorius_flower.jpg
ヘリコニア,"注目,風変わりな人",ギリシャ神話の文芸の女神ムーサが住む「ヘリコン山」にちなんで名付けられた。,カニの爪やオウムのくちばしのように見える独特な形と、鮮やかな赤や黄色の色彩が、人目を引かずにはいられないことから「注目」「風変わりな人」。,12月26日,オウムバナ科ヘリコニア属。熱帯アメリカ原産。仏炎苞（ぶつえんほう）が交互に連なる不思議な形をしている。南国ムード満点の観葉植物。,https://upload.wikimedia.org/wikipedia/commons/7/77/Heliconia_rostrata_flower.jpg
ペルネティア（真珠の木）,実る努力,宝石のような実をたくさんつけることから。別名「ハッピーベリー」。,小さな白い花が咲いた後、秋から冬にかけて白やピンク、赤などの真珠のような実をたわわに実らせる姿が、努力が結実した喜びを表していることから「実る努力」。,該当なし,ツツジ科ゴーテリア属。南米原産。実は食べられないが、観賞用として非常に美しい。クリスマスの寄せ植えなどに人気。,https://upload.wikimedia.org/wikipedia/commons/2/2f/Gaultheria_mucronata_fruit.jpg
ヘレボルス（クリスマスローズ）,"慰め,追憶,私を忘れないで,中傷",ギリシャ語の「helein（殺す）」と「bora（食べ物）」が語源で、有毒植物であることを意味する。一般的にはクリスマスローズのこと。,冬枯れの寂しい時期に、うつむき加減に花を咲かせる姿が、心に寄り添う「慰め」や、過ぎ去った日々を懐かしむ「追憶」をイメージさせる。毒があることから「中傷」などの怖い意味も。,"11月16日,12月26日",キンポウゲ科クリスマスローズ属。欧州原産。原種（ニゲル）はクリスマスの頃に咲くが、多くの園芸種（オリエンタリス）は春に咲く。花（ガク）が長く散らない。,https://upload.wikimedia.org/wikipedia/commons/5/52/Helleborus_niger_001.jpg
ベンジャミン,"融通の利く仲間,永遠の愛,信頼",インドでは「聖木」とされ、寺院の周りに植えられることから。,枝がしなやかで、三つ編みにしたり丸く刈り込んだりと、自由に形を作れる（仕立てられる）ことから「融通の利く仲間」。夫婦の木として結婚祝いに贈られることが多く「永遠の愛」。,1月6日,クワ科イチジク属。インド原産。正式名は「フィカス・ベンジャミナ」。観葉植物として非常に人気がある。環境が変わると葉を落とすが、慣れるとまた茂る。,https://upload.wikimedia.org/wikipedia/commons/9/91/Ficus_benjamina_leaves.jpg
ペンタス,"希望が叶う,願い事",ギリシャ語の「pente（数字の5）」に由来。花びらが星のように5つに裂けていることから。,星の形をした小さな花がたくさん集まって咲く姿が、夜空の星屑（スターダスト）のように見えることから、「星に願いを」込めるように「希望が叶う」「願い事」というロマンチックな花言葉がついた。,"9月16日,11月5日",アカネ科ペンタス属。熱帯アフリカ原産。和名は「草山丹花（クササンタンカ）」。暑さに強く、夏から秋まで長く咲き続ける。,https://upload.wikimedia.org/wikipedia/commons/e/ec/Pentas_lanceolata_flower.jpg
ホオズキ（鬼灯）,"偽り,ごまかし,自然美,心の平安",実が赤く頬（ほお）に似ている、あるいは「ホホ（カメムシ）」がつくからなど諸説ある。,赤い袋（ガク）の中に小さな丸い実が入っているが、中身は空洞が多く、見た目ほど実が大きくないことから「偽り」「ごまかし」。お盆に提灯として飾られ、先祖の霊を迎える役割があることから「心の平安」。,"7月8日,7月9日,12月29日",ナス科ホオズキ属。東アジア原産。浅草の「ほおずき市」は夏の風物詩。実を揉んで種を出し、口に含んで鳴らす子供の遊びがある。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Physalis_alkekengi_fruit.jpg
ホウセンカ（鳳仙花）,"私に触れないで,短気,快活",中国の伝説で、鳳凰（ほうおう）が羽ばたく姿に似ていることから「鳳仙花」。,熟した種に指が触れると、パチンとはじけ飛んでしまう性質から「私に触れないで」「短気」。次々と花を咲かせる明るい姿から「快活」。,"8月27日,9月18日,10月19日",ツリフネソウ科ツリフネソウ属。東南アジア原産。昔は女の子が花弁の汁で爪を染めたことから「ツマクレナイ（爪紅）」とも呼ばれる。,https://upload.wikimedia.org/wikipedia/commons/2/2f/Impatiens_balsamina_flower.jpg
ポインセチア,"祝福する,聖なる願い,私の心は燃えている",19世紀のアメリカ大使ポインセットがメキシコから持ち帰ったことに由来。和名は「猩々木（ショウジョウボク）」。,赤と緑の葉がクリスマスのカラーであり、キリストの血（赤）と永遠の命（緑）を象徴することから「祝福する」「聖なる願い」。燃えるような赤色が情熱的な愛を表すことから「私の心は燃えている」。,"12月9日,12月25日",トウダイグサ科トウダイグサ属。メキシコ原産。花に見える赤い部分は「苞（ほう）」と呼ばれる葉が変化したもの。クリスマスフラワーの代名詞。,https://upload.wikimedia.org/wikipedia/commons/9/9e/Euphorbia_pulcherrima_flower.jpg
ホトケノザ（仏の座）,"調和,輝く心",葉が茎を囲むようについており、その形が仏様の座る蓮華座（れんげざ）に似ていることから。,野原で小さなピンク色の花が、仏様のように穏やかに咲いている姿や、葉が重なり合って調和している様子から「調和」。春の七草の「ホトケノザ（コオニタビラコ）」とは別の植物だが、どちらも春の訪れを告げる。,2月8日,シソ科オドリコソウ属。正式な和名は「サンガイグサ（三階草）」。道端によく生える雑草だが、花の形をよく見ると笠をかぶった踊り子のようで可愛らしい。,https://upload.wikimedia.org/wikipedia/commons/f/ff/Lamium_amplexicaule_flower.jpg
ホップ,"希望,信じる心,天真爛漫,不公平",オランダ語の「hop」に由来。和名は「西洋唐花草（セイヨウカラハナソウ）」。,ビールの原料として独特の苦味と香りを加えることから、人々に楽しみを与える「希望」や「天真爛漫」。つるが右巻きに絡みつく性質があり、他の植物を締め付けることもあるため「不公平」という裏の意味も持つとされる。,5月25日,アサ科カラハナソウ属。雌雄異株で、ビールの原料になるのは受粉していない雌花（球果）。鎮静作用や睡眠導入作用があり、ホップ枕にすると安眠できると言われる。,https://upload.wikimedia.org/wikipedia/commons/0/07/Humulus_lupulus_cones.jpg
ボロニア,"心が和む,的確,芳香,印象的",18世紀のイタリアの植物採集家フランチェスコ・ボローニ（Francesco Borone）への献名。,ミカン科特有の柑橘系の爽やかな香りを放ち、そばを通るだけで心が癒やされることから「心が和む」「芳香」。星形の可愛い花がびっしりと咲く姿が、見る人に強い印象を残すことから「印象的」。,"2月14日,4月27日",ミカン科ボロニア属。オーストラリア原産。スズランのような釣鐘状の花を咲かせる「ボロニア・ヘテロフィラ」や、星形の花の「ボロニア・ピンナタ」などがある。香りが良いため、切り花や鉢植えとして人気。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Boronia_heterophylla_flower.jpg
